fold,k,ratio,gen_seed,var_a,var_b,mi_real,mi_syn,mi_diff
1,3,5.25,0,composition_family,interlayer_A,0.18284034185862033,0.09985382634509447,-0.08298651551352586
1,3,5.25,0,composition_family,target_cap_F_g,0.19523576356725625,0.18707936312543474,-0.008156400441821504
1,3,5.25,0,composition_family,h2so4_M,0.3022979047601231,0.29956311015839054,-0.0027347946017325375
1,3,5.25,0,composition_family,composition_family,1.0,1.0,0.0
1,3,5.25,0,composition_family,scan_rate_mV_s,0.1978387349456568,0.21597958664352934,0.01814085169787255
1,3,5.25,0,composition_family,layer_class,0.1262308376206321,0.12076810111320216,-0.005462736507429955
1,3,5.25,0,scan_rate_mV_s,interlayer_A,0.13167523013698276,0.16911240062917277,0.03743717049219
1,3,5.25,0,scan_rate_mV_s,target_cap_F_g,0.20647966880514146,0.10166425509274583,-0.10481541371239562
1,3,5.25,0,scan_rate_mV_s,h2so4_M,0.1661094624487936,0.20186133403561343,0.03575187158681983
1,3,5.25,0,scan_rate_mV_s,composition_family,0.1978387349456568,0.21597958664352934,0.01814085169787255
1,3,5.25,0,scan_rate_mV_s,scan_rate_mV_s,1.0,1.0,0.0
1,3,5.25,0,scan_rate_mV_s,layer_class,0.08806254932415215,0.0973262627582926,0.009263713434140453
1,3,5.25,0,layer_class,interlayer_A,0.09111930885238935,0.02335582751985965,-0.0677634813325297
1,3,5.25,0,layer_class,target_cap_F_g,0.09968559788496818,0.12585061576501877,0.026165017880050587
1,3,5.25,0,layer_class,h2so4_M,0.017910851905708295,0.03805685247384348,0.020146000568135185
1,3,5.25,0,layer_class,composition_family,0.1262308376206321,0.12076810111320216,-0.005462736507429955
1,3,5.25,0,layer_class,scan_rate_mV_s,0.08806254932415215,0.0973262627582926,0.009263713434140453
1,3,5.25,0,layer_class,layer_class,1.0,1.0,0.0
2,1,1.0,0,interlayer_A,interlayer_A,1.0,1.0,0.0
2,1,1.0,0,interlayer_A,target_cap_F_g,0.1993760274576379,0.2600810464126222,0.060705018954984286
2,1,1.0,0,interlayer_A,h2so4_M,0.4473058037480426,0.24723614761918838,-0.2000696561288542
2,1,1.0,0,interlayer_A,composition_family,0.19960984397779363,0.1060553403023087,-0.09355450367548493
2,1,1.0,0,interlayer_A,scan_rate_mV_s,0.2701792278237908,0.2384973672852048,-0.03168186053858599
2,1,1.0,0,interlayer_A,layer_class,0.4471535618818449,0.2902235185158017,-0.15693004336604321
2,1,1.0,0,target_cap_F_g,interlayer_A,0.1993760274576379,0.2600810464126222,0.060705018954984286
2,1,1.0,0,target_cap_F_g,target_cap_F_g,1.0,1.0,0.0
2,1,1.0,0,target_cap_F_g,h2so4_M,0.20826172837548448,0.12342963063707085,-0.08483209773841363
2,1,1.0,0,target_cap_F_g,composition_family,0.1961793158297404,0.19797947428376683,0.0018001584540264237
2,1,1.0,0,target_cap_F_g,scan_rate_mV_s,0.23165211879795664,0.287478740030123,0.05582662123216639
2,1,1.0,0,target_cap_F_g,layer_class,0.18285054967947595,0.12626545988967308,-0.05658508978980287
2,1,1.0,0,h2so4_M,interlayer_A,0.4473058037480426,0.24723614761918838,-0.2000696561288542
2,1,1.0,0,h2so4_M,target_cap_F_g,0.20826172837548448,0.12342963063707085,-0.08483209773841363
2,1,1.0,0,h2so4_M,h2so4_M,1.0,1.0,0.0
2,1,1.0,0,h2so4_M,composition_family,0.22671492128498705,0.08952884780922764,-0.1371860734757594
2,1,1.0,0,h2so4_M,scan_rate_mV_s,0.31140728877076734,0.17610326568865778,-0.13530402308210956
2,1,1.0,0,h2so4_M,layer_class,0.4097103329798944,0.40049491075995114,-0.009215422219943259
2,1,1.0,0,composition_family,interlayer_A,0.19960984397779363,0.1060553403023087,-0.09355450367548493
2,1,1.0,0,composition_family,target_cap_F_g,0.1961793158297404,0.19797947428376683,0.0018001584540264237
2,1,1.0,0,composition_family,h2so4_M,0.22671492128498705,0.08952884780922764,-0.1371860734757594
2,1,1.0,0,composition_family,composition_family,1.0,1.0,0.0
2,1,1.0,0,composition_family,scan_rate_mV_s,0.18558544654976725,0.2556725850564961,0.07008713850672885
2,1,1.0,0,composition_family,layer_class,0.1488601860401241,0.02988357461537455,-0.11897661142474955
2,1,1.0,0,scan_rate_mV_s,interlayer_A,0.2701792278237908,0.2384973672852048,-0.03168186053858599
2,1,1.0,0,scan_rate_mV_s,target_cap_F_g,0.23165211879795664,0.287478740030123,0.05582662123216639
2,1,1.0,0,scan_rate_mV_s,h2so4_M,0.31140728877076734,0.17610326568865778,-0.13530402308210956
2,1,1.0,0,scan_rate_mV_s,composition_family,0.18558544654976725,0.2556725850564961,0.07008713850672885
2,1,1.0,0,scan_rate_mV_s,scan_rate_mV_s,1.0,1.0,0.0
2,1,1.0,0,scan_rate_mV_s,layer_class,0.2294610999553567,0.22440190882898428,-0.005059191126372431
2,1,1.0,0,layer_class,interlayer_A,0.4471535618818449,0.2902235185158017,-0.15693004336604321
2,1,1.0,0,layer_class,target_cap_F_g,0.18285054967947595,0.12626545988967308,-0.05658508978980287
2,1,1.0,0,layer_class,h2so4_M,0.4097103329798944,0.40049491075995114,-0.009215422219943259
2,1,1.0,0,layer_class,composition_family,0.1488601860401241,0.02988357461537455,-0.11897661142474955
2,1,1.0,0,layer_class,scan_rate_mV_s,0.2294610999553567,0.22440190882898428,-0.005059191126372431
2,1,1.0,0,layer_class,layer_class,1.0,1.0,0.0
2,1,3.0,0,interlayer_A,interlayer_A,1.0,1.0,0.0
2,1,3.0,0,interlayer_A,target_cap_F_g,0.1993760274576379,0.1680851063116341,-0.03129092114600382
2,1,3.0,0,interlayer_A,h2so4_M,0.4473058037480426,0.347005089510336,-0.10030071423770659
2,1,3.0,0,interlayer_A,composition_family,0.19960984397779363,0.16921730477147595,-0.03039253920631768
2,1,3.0,0,interlayer_A,scan_rate_mV_s,0.2701792278237908,0.24088824579515694,-0.02929098202863384
2,1,3.0,0,interlayer_A,layer_class,0.4471535618818449,0.3358235142471945,-0.11133004763465043
2,1,3.0,0,target_cap_F_g,interlayer_A,0.1993760274576379,0.1680851063116341,-0.03129092114600382
2,1,3.0,0,target_cap_F_g,target_cap_F_g,1.0,1.0,0.0
2,1,3.0,0,target_cap_F_g,h2so4_M,0.20826172837548448,0.14852555639185586,-0.05973617198362863
2,1,3.0,0,target_cap_F_g,composition_family,0.1961793158297404,0.16769273390604364,-0.02848658192369677
2,1,3.0,0,target_cap_F_g,scan_rate_mV_s,0.23165211879795664,0.1122093053351818,-0.11944281346277484
2,1,3.0,0,target_cap_F_g,layer_class,0.18285054967947595,0.12105358848963908,-0.061796961189836866
2,1,3.0,0,h2so4_M,interlayer_A,0.4473058037480426,0.347005089510336,-0.10030071423770659
2,1,3.0,0,h2so4_M,target_cap_F_g,0.20826172837548448,0.14852555639185586,-0.05973617198362863
2,1,3.0,0,h2so4_M,h2so4_M,1.0,1.0,0.0
2,1,3.0,0,h2so4_M,composition_family,0.22671492128498705,0.06589281557292762,-0.16082210571205943
2,1,3.0,0,h2so4_M,scan_rate_mV_s,0.31140728877076734,0.25797214424878123,-0.05343514452198611
2,1,3.0,0,h2so4_M,layer_class,0.4097103329798944,0.43128447840981443,0.021574145429920033
2,1,3.0,0,composition_family,interlayer_A,0.19960984397779363,0.16921730477147595,-0.03039253920631768
2,1,3.0,0,composition_family,target_cap_F_g,0.1961793158297404,0.16769273390604364,-0.02848658192369677
2,1,3.0,0,composition_family,h2so4_M,0.22671492128498705,0.06589281557292762,-0.16082210571205943
2,1,3.0,0,composition_family,composition_family,1.0,1.0,0.0
2,1,3.0,0,composition_family,scan_rate_mV_s,0.18558544654976725,0.07645665132314651,-0.10912879522662074
2,1,3.0,0,composition_family,layer_class,0.1488601860401241,0.039506568646556064,-0.10935361739356804
2,1,3.0,0,scan_rate_mV_s,interlayer_A,0.2701792278237908,0.24088824579515694,-0.02929098202863384
2,1,3.0,0,scan_rate_mV_s,target_cap_F_g,0.23165211879795664,0.1122093053351818,-0.11944281346277484
2,1,3.0,0,scan_rate_mV_s,h2so4_M,0.31140728877076734,0.25797214424878123,-0.05343514452198611
2,1,3.0,0,scan_rate_mV_s,composition_family,0.18558544654976725,0.07645665132314651,-0.10912879522662074
2,1,3.0,0,scan_rate_mV_s,scan_rate_mV_s,1.0,1.0,0.0
2,1,3.0,0,scan_rate_mV_s,layer_class,0.2294610999553567,0.22944789584774297,-1.3204107613740135e-05
2,1,3.0,0,layer_class,interlayer_A,0.4471535618818449,0.3358235142471945,-0.11133004763465043
2,1,3.0,0,layer_class,target_cap_F_g,0.18285054967947595,0.12105358848963908,-0.061796961189836866
2,1,3.0,0,layer_class,h2so4_M,0.4097103329798944,0.43128447840981443,0.021574145429920033
2,1,3.0,0,layer_class,composition_family,0.1488601860401241,0.039506568646556064,-0.10935361739356804
2,1,3.0,0,layer_class,scan_rate_mV_s,0.2294610999553567,0.22944789584774297,-1.3204107613740135e-05
2,1,3.0,0,layer_class,layer_class,1.0,1.0,0.0
2,1,5.25,0,interlayer_A,interlayer_A,1.0,1.0,0.0
2,1,5.25,0,interlayer_A,target_cap_F_g,0.1993760274576379,0.15436903803485788,-0.04500698942278003
2,1,5.25,0,interlayer_A,h2so4_M,0.4473058037480426,0.26482115913479615,-0.18248464461324643
2,1,5.25,0,interlayer_A,composition_family,0.19960984397779363,0.06775545899113,-0.13185438498666363
2,1,5.25,0,interlayer_A,scan_rate_mV_s,0.2701792278237908,0.18680575346476538,-0.0833734743590254
2,1,5.25,0,interlayer_A,layer_class,0.4471535618818449,0.26555992180559546,-0.18159364007624945
2,1,5.25,0,target_cap_F_g,interlayer_A,0.1993760274576379,0.15436903803485788,-0.04500698942278003
2,1,5.25,0,target_cap_F_g,target_cap_F_g,1.0,1.0,0.0
2,1,5.25,0,target_cap_F_g,h2so4_M,0.20826172837548448,0.13143850410187843,-0.07682322427360605
2,1,5.25,0,target_cap_F_g,composition_family,0.1961793158297404,0.164387760296234,-0.031791555533506405
2,1,5.25,0,target_cap_F_g,scan_rate_mV_s,0.23165211879795664,0.07459851231039814,-0.1570536064875585
2,1,5.25,0,target_cap_F_g,layer_class,0.18285054967947595,0.12481632938851409,-0.05803422029096186
2,1,5.25,0,h2so4_M,interlayer_A,0.4473058037480426,0.26482115913479615,-0.18248464461324643
2,1,5.25,0,h2so4_M,target_cap_F_g,0.20826172837548448,0.13143850410187843,-0.07682322427360605
2,1,5.25,0,h2so4_M,h2so4_M,1.0,1.0,0.0
2,1,5.25,0,h2so4_M,composition_family,0.22671492128498705,0.03946983038629267,-0.18724509089869437
2,1,5.25,0,h2so4_M,scan_rate_mV_s,0.31140728877076734,0.1682717184172281,-0.14313557035353924
2,1,5.25,0,h2so4_M,layer_class,0.4097103329798944,0.3458183912515161,-0.06389194172837831
2,1,5.25,0,composition_family,interlayer_A,0.19960984397779363,0.06775545899113,-0.13185438498666363
2,1,5.25,0,composition_family,target_cap_F_g,0.1961793158297404,0.164387760296234,-0.031791555533506405
2,1,5.25,0,composition_family,h2so4_M,0.22671492128498705,0.03946983038629267,-0.18724509089869437
2,1,5.25,0,composition_family,composition_family,1.0,1.0,0.0
2,1,5.25,0,composition_family,scan_rate_mV_s,0.18558544654976725,0.06479207687647764,-0.1207933696732896
2,1,5.25,0,composition_family,layer_class,0.1488601860401241,0.06431872444219235,-0.08454146159793176
2,1,5.25,0,scan_rate_mV_s,interlayer_A,0.2701792278237908,0.18680575346476538,-0.0833734743590254
2,1,5.25,0,scan_rate_mV_s,target_cap_F_g,0.23165211879795664,0.07459851231039814,-0.1570536064875585
2,1,5.25,0,scan_rate_mV_s,h2so4_M,0.31140728877076734,0.1682717184172281,-0.14313557035353924
2,1,5.25,0,scan_rate_mV_s,composition_family,0.18558544654976725,0.06479207687647764,-0.1207933696732896
2,1,5.25,0,scan_rate_mV_s,scan_rate_mV_s,1.0,1.0,0.0
2,1,5.25,0,scan_rate_mV_s,layer_class,0.2294610999553567,0.17730990824506945,-0.05215119171028726
2,1,5.25,0,layer_class,interlayer_A,0.4471535618818449,0.26555992180559546,-0.18159364007624945
2,1,5.25,0,layer_class,target_cap_F_g,0.18285054967947595,0.12481632938851409,-0.05803422029096186
2,1,5.25,0,layer_class,h2so4_M,0.4097103329798944,0.3458183912515161,-0.06389194172837831
2,1,5.25,0,layer_class,composition_family,0.1488601860401241,0.06431872444219235,-0.08454146159793176
2,1,5.25,0,layer_class,scan_rate_mV_s,0.2294610999553567,0.17730990824506945,-0.05215119171028726
2,1,5.25,0,layer_class,layer_class,1.0,1.0,0.0
2,2,1.0,0,interlayer_A,interlayer_A,1.0,1.0,0.0
2,2,1.0,0,interlayer_A,target_cap_F_g,0.1993760274576379,0.22695620262274482,0.027580175165106913
2,2,1.0,0,interlayer_A,h2so4_M,0.4473058037480426,0.2842281179657404,-0.1630776857823022
2,2,1.0,0,interlayer_A,composition_family,0.19960984397779363,0.19131984031402813,-0.008290003663765505
2,2,1.0,0,interlayer_A,scan_rate_mV_s,0.2701792278237908,0.22447114945080612,-0.045708078372984656
2,2,1.0,0,interlayer_A,layer_class,0.4471535618818449,0.27418323564954594,-0.17297032623229897
2,2,1.0,0,target_cap_F_g,interlayer_A,0.1993760274576379,0.22695620262274482,0.027580175165106913
2,2,1.0,0,target_cap_F_g,target_cap_F_g,1.0,1.0,0.0
2,2,1.0,0,target_cap_F_g,h2so4_M,0.20826172837548448,0.21202003450860493,0.003758306133120448
2,2,1.0,0,target_cap_F_g,composition_family,0.1961793158297404,0.21696492054161448,0.020785604711874073
2,2,1.0,0,target_cap_F_g,scan_rate_mV_s,0.23165211879795664,0.28863119812766797,0.05697907932971133
2,2,1.0,0,target_cap_F_g,layer_class,0.18285054967947595,0.19817155829962627,0.015321008620150317
2,2,1.0,0,h2so4_M,interlayer_A,0.4473058037480426,0.2842281179657404,-0.1630776857823022
2,2,1.0,0,h2so4_M,target_cap_F_g,0.20826172837548448,0.21202003450860493,0.003758306133120448
2,2,1.0,0,h2so4_M,h2so4_M,1.0,1.0,0.0
2,2,1.0,0,h2so4_M,composition_family,0.22671492128498705,0.14410545178012535,-0.0826094695048617
2,2,1.0,0,h2so4_M,scan_rate_mV_s,0.31140728877076734,0.3575965266353077,0.04618923786454038
2,2,1.0,0,h2so4_M,layer_class,0.4097103329798944,0.5056685507372416,0.0959582177573472
2,2,1.0,0,composition_family,interlayer_A,0.19960984397779363,0.19131984031402813,-0.008290003663765505
2,2,1.0,0,composition_family,target_cap_F_g,0.1961793158297404,0.21696492054161448,0.020785604711874073
2,2,1.0,0,composition_family,h2so4_M,0.22671492128498705,0.14410545178012535,-0.0826094695048617
2,2,1.0,0,composition_family,composition_family,1.0,1.0,0.0
2,2,1.0,0,composition_family,scan_rate_mV_s,0.18558544654976725,0.19570386903598253,0.010118422486215278
2,2,1.0,0,composition_family,layer_class,0.1488601860401241,0.05173054172559081,-0.0971296443145333
2,2,1.0,0,scan_rate_mV_s,interlayer_A,0.2701792278237908,0.22447114945080612,-0.045708078372984656
2,2,1.0,0,scan_rate_mV_s,target_cap_F_g,0.23165211879795664,0.28863119812766797,0.05697907932971133
2,2,1.0,0,scan_rate_mV_s,h2so4_M,0.31140728877076734,0.3575965266353077,0.04618923786454038
2,2,1.0,0,scan_rate_mV_s,composition_family,0.18558544654976725,0.19570386903598253,0.010118422486215278
2,2,1.0,0,scan_rate_mV_s,scan_rate_mV_s,1.0,1.0,0.0
2,2,1.0,0,scan_rate_mV_s,layer_class,0.2294610999553567,0.22925849173804638,-0.0002026082173103294
2,2,1.0,0,layer_class,interlayer_A,0.4471535618818449,0.27418323564954594,-0.17297032623229897
2,2,1.0,0,layer_class,target_cap_F_g,0.18285054967947595,0.19817155829962627,0.015321008620150317
2,2,1.0,0,layer_class,h2so4_M,0.4097103329798944,0.5056685507372416,0.0959582177573472
2,2,1.0,0,layer_class,composition_family,0.1488601860401241,0.05173054172559081,-0.0971296443145333
2,2,1.0,0,layer_class,scan_rate_mV_s,0.2294610999553567,0.22925849173804638,-0.0002026082173103294
2,2,1.0,0,layer_class,layer_class,1.0,1.0,0.0
2,2,1.0,1,interlayer_A,interlayer_A,1.0,1.0,0.0
2,2,1.0,1,interlayer_A,target_cap_F_g,0.1993760274576379,0.24433901765453775,0.04496299019689984
2,2,1.0,1,interlayer_A,h2so4_M,0.4473058037480426,0.34833060257267484,-0.09897520117536773
2,2,1.0,1,interlayer_A,composition_family,0.19960984397779363,0.288287164226372,0.08867732024857838
2,2,1.0,1,interlayer_A,scan_rate_mV_s,0.2701792278237908,0.2144963304526942,-0.05568289737109658
2,2,1.0,1,interlayer_A,layer_class,0.4471535618818449,0.35235849861428364,-0.09479506326756126
2,2,1.0,1,target_cap_F_g,interlayer_A,0.1993760274576379,0.24433901765453775,0.04496299019689984
2,2,1.0,1,target_cap_F_g,target_cap_F_g,1.0,1.0,0.0
2,2,1.0,1,target_cap_F_g,h2so4_M,0.20826172837548448,0.27502692186421934,0.06676519348873486
2,2,1.0,1,target_cap_F_g,composition_family,0.1961793158297404,0.24842926864648118,0.052249952816740775
2,2,1.0,1,target_cap_F_g,scan_rate_mV_s,0.23165211879795664,0.279240494835282,0.04758837603732538
2,2,1.0,1,target_cap_F_g,layer_class,0.18285054967947595,0.2835862588697035,0.10073570919022756
2,2,1.0,1,h2so4_M,interlayer_A,0.4473058037480426,0.34833060257267484,-0.09897520117536773
2,2,1.0,1,h2so4_M,target_cap_F_g,0.20826172837548448,0.27502692186421934,0.06676519348873486
2,2,1.0,1,h2so4_M,h2so4_M,1.0,1.0,0.0
2,2,1.0,1,h2so4_M,composition_family,0.22671492128498705,0.2897693650074756,0.06305444372248853
2,2,1.0,1,h2so4_M,scan_rate_mV_s,0.31140728877076734,0.38038267801460285,0.0689753892438355
2,2,1.0,1,h2so4_M,layer_class,0.4097103329798944,0.3161481610734158,-0.09356217190647859
2,2,1.0,1,composition_family,interlayer_A,0.19960984397779363,0.288287164226372,0.08867732024857838
2,2,1.0,1,composition_family,target_cap_F_g,0.1961793158297404,0.24842926864648118,0.052249952816740775
2,2,1.0,1,composition_family,h2so4_M,0.22671492128498705,0.2897693650074756,0.06305444372248853
2,2,1.0,1,composition_family,composition_family,1.0,1.0,0.0
2,2,1.0,1,composition_family,scan_rate_mV_s,0.18558544654976725,0.25461686600513284,0.06903141945536559
2,2,1.0,1,composition_family,layer_class,0.1488601860401241,0.272675686359387,0.12381550031926289
2,2,1.0,1,scan_rate_mV_s,interlayer_A,0.2701792278237908,0.2144963304526942,-0.05568289737109658
2,2,1.0,1,scan_rate_mV_s,target_cap_F_g,0.23165211879795664,0.279240494835282,0.04758837603732538
2,2,1.0,1,scan_rate_mV_s,h2so4_M,0.31140728877076734,0.38038267801460285,0.0689753892438355
2,2,1.0,1,scan_rate_mV_s,composition_family,0.18558544654976725,0.25461686600513284,0.06903141945536559
2,2,1.0,1,scan_rate_mV_s,scan_rate_mV_s,1.0,1.0,0.0
2,2,1.0,1,scan_rate_mV_s,layer_class,0.2294610999553567,0.23447956359000052,0.0050184636346438105
2,2,1.0,1,layer_class,interlayer_A,0.4471535618818449,0.35235849861428364,-0.09479506326756126
2,2,1.0,1,layer_class,target_cap_F_g,0.18285054967947595,0.2835862588697035,0.10073570919022756
2,2,1.0,1,layer_class,h2so4_M,0.4097103329798944,0.3161481610734158,-0.09356217190647859
2,2,1.0,1,layer_class,composition_family,0.1488601860401241,0.272675686359387,0.12381550031926289
2,2,1.0,1,layer_class,scan_rate_mV_s,0.2294610999553567,0.23447956359000052,0.0050184636346438105
2,2,1.0,1,layer_class,layer_class,1.0,1.0,0.0
2,2,1.0,2,interlayer_A,interlayer_A,1.0,1.0,0.0
2,2,1.0,2,interlayer_A,target_cap_F_g,0.1993760274576379,0.2650924553634448,0.06571642790580687
2,2,1.0,2,interlayer_A,h2so4_M,0.4473058037480426,0.40754685849883754,-0.039758945249205035
2,2,1.0,2,interlayer_A,composition_family,0.19960984397779363,0.20113951955305473,0.0015296755752610969
2,2,1.0,2,interlayer_A,scan_rate_mV_s,0.2701792278237908,0.2582802754647994,-0.011898952358991355
2,2,1.0,2,interlayer_A,layer_class,0.4471535618818449,0.3089111093111067,-0.1382424525707382
2,2,1.0,2,target_cap_F_g,interlayer_A,0.1993760274576379,0.2650924553634448,0.06571642790580687
2,2,1.0,2,target_cap_F_g,target_cap_F_g,1.0,1.0,0.0
2,2,1.0,2,target_cap_F_g,h2so4_M,0.20826172837548448,0.32303572886856535,0.11477400049308087
2,2,1.0,2,target_cap_F_g,composition_family,0.1961793158297404,0.22382274301657354,0.02764342718683313
2,2,1.0,2,target_cap_F_g,scan_rate_mV_s,0.23165211879795664,0.23994875967319695,0.008296640875240319
2,2,1.0,2,target_cap_F_g,layer_class,0.18285054967947595,0.28925792891760616,0.1064073792381302
2,2,1.0,2,h2so4_M,interlayer_A,0.4473058037480426,0.40754685849883754,-0.039758945249205035
2,2,1.0,2,h2so4_M,target_cap_F_g,0.20826172837548448,0.32303572886856535,0.11477400049308087
2,2,1.0,2,h2so4_M,h2so4_M,1.0,1.0,0.0
2,2,1.0,2,h2so4_M,composition_family,0.22671492128498705,0.24355240903706354,0.016837487752076497
2,2,1.0,2,h2so4_M,scan_rate_mV_s,0.31140728877076734,0.4281729581409597,0.11676566937019234
2,2,1.0,2,h2so4_M,layer_class,0.4097103329798944,0.48462099297361333,0.07491065999371893
2,2,1.0,2,composition_family,interlayer_A,0.19960984397779363,0.20113951955305473,0.0015296755752610969
2,2,1.0,2,composition_family,target_cap_F_g,0.1961793158297404,0.22382274301657354,0.02764342718683313
2,2,1.0,2,composition_family,h2so4_M,0.22671492128498705,0.24355240903706354,0.016837487752076497
2,2,1.0,2,composition_family,composition_family,1.0,1.0,0.0
2,2,1.0,2,composition_family,scan_rate_mV_s,0.18558544654976725,0.16707926804679235,-0.018506178502974896
2,2,1.0,2,composition_family,layer_class,0.1488601860401241,0.21162263470522716,0.06276244866510305
2,2,1.0,2,scan_rate_mV_s,interlayer_A,0.2701792278237908,0.2582802754647994,-0.011898952358991355
2,2,1.0,2,scan_rate_mV_s,target_cap_F_g,0.23165211879795664,0.23994875967319695,0.008296640875240319
2,2,1.0,2,scan_rate_mV_s,h2so4_M,0.31140728877076734,0.4281729581409597,0.11676566937019234
2,2,1.0,2,scan_rate_mV_s,composition_family,0.18558544654976725,0.16707926804679235,-0.018506178502974896
2,2,1.0,2,scan_rate_mV_s,scan_rate_mV_s,1.0,1.0,0.0
2,2,1.0,2,scan_rate_mV_s,layer_class,0.2294610999553567,0.3457076759583011,0.11624657600294439
2,2,1.0,2,layer_class,interlayer_A,0.4471535618818449,0.3089111093111067,-0.1382424525707382
2,2,1.0,2,layer_class,target_cap_F_g,0.18285054967947595,0.28925792891760616,0.1064073792381302
2,2,1.0,2,layer_class,h2so4_M,0.4097103329798944,0.48462099297361333,0.07491065999371893
2,2,1.0,2,layer_class,composition_family,0.1488601860401241,0.21162263470522716,0.06276244866510305
2,2,1.0,2,layer_class,scan_rate_mV_s,0.2294610999553567,0.3457076759583011,0.11624657600294439
2,2,1.0,2,layer_class,layer_class,1.0,1.0,0.0
2,2,3.0,0,interlayer_A,interlayer_A,1.0,1.0,0.0
2,2,3.0,0,interlayer_A,target_cap_F_g,0.1993760274576379,0.12519947816410698,-0.07417654929353093
2,2,3.0,0,interlayer_A,h2so4_M,0.4473058037480426,0.2838794425798598,-0.16342636116818277
2,2,3.0,0,interlayer_A,composition_family,0.19960984397779363,0.11706561101287828,-0.08254423296491535
2,2,3.0,0,interlayer_A,scan_rate_mV_s,0.2701792278237908,0.2265618757979552,-0.04361735202583558
2,2,3.0,0,interlayer_A,layer_class,0.4471535618818449,0.2895535161729391,-0.1576000457089058
2,2,3.0,0,target_cap_F_g,interlayer_A,0.1993760274576379,0.12519947816410698,-0.07417654929353093
2,2,3.0,0,target_cap_F_g,target_cap_F_g,1.0,1.0,0.0
2,2,3.0,0,target_cap_F_g,h2so4_M,0.20826172837548448,0.1693242970173127,-0.03893743135817179
2,2,3.0,0,target_cap_F_g,composition_family,0.1961793158297404,0.23897222054195066,0.042792904712210256
2,2,3.0,0,target_cap_F_g,scan_rate_mV_s,0.23165211879795664,0.15710962082941643,-0.0745424979685402
2,2,3.0,0,target_cap_F_g,layer_class,0.18285054967947595,0.16192642933459622,-0.020924120344879726
2,2,3.0,0,h2so4_M,interlayer_A,0.4473058037480426,0.2838794425798598,-0.16342636116818277
2,2,3.0,0,h2so4_M,target_cap_F_g,0.20826172837548448,0.1693242970173127,-0.03893743135817179
2,2,3.0,0,h2so4_M,h2so4_M,1.0,1.0,0.0
2,2,3.0,0,h2so4_M,composition_family,0.22671492128498705,0.209124266226149,-0.017590655058838056
2,2,3.0,0,h2so4_M,scan_rate_mV_s,0.31140728877076734,0.25629861124417275,-0.055108677526594596
2,2,3.0,0,h2so4_M,layer_class,0.4097103329798944,0.3477147267307027,-0.061995606249191704
2,2,3.0,0,composition_family,interlayer_A,0.19960984397779363,0.11706561101287828,-0.08254423296491535
2,2,3.0,0,composition_family,target_cap_F_g,0.1961793158297404,0.23897222054195066,0.042792904712210256
2,2,3.0,0,composition_family,h2so4_M,0.22671492128498705,0.209124266226149,-0.017590655058838056
2,2,3.0,0,composition_family,composition_family,1.0,1.0,0.0
2,2,3.0,0,composition_family,scan_rate_mV_s,0.18558544654976725,0.19134324049178103,0.005757793942013784
2,2,3.0,0,composition_family,layer_class,0.1488601860401241,0.10569482033545838,-0.043165365704665726
2,2,3.0,0,scan_rate_mV_s,interlayer_A,0.2701792278237908,0.2265618757979552,-0.04361735202583558
2,2,3.0,0,scan_rate_mV_s,target_cap_F_g,0.23165211879795664,0.15710962082941643,-0.0745424979685402
2,2,3.0,0,scan_rate_mV_s,h2so4_M,0.31140728877076734,0.25629861124417275,-0.055108677526594596
2,2,3.0,0,scan_rate_mV_s,composition_family,0.18558544654976725,0.19134324049178103,0.005757793942013784
2,2,3.0,0,scan_rate_mV_s,scan_rate_mV_s,1.0,1.0,0.0
2,2,3.0,0,scan_rate_mV_s,layer_class,0.2294610999553567,0.2536821706571631,0.024221070701806374
2,2,3.0,0,layer_class,interlayer_A,0.4471535618818449,0.2895535161729391,-0.1576000457089058
2,2,3.0,0,layer_class,target_cap_F_g,0.18285054967947595,0.16192642933459622,-0.020924120344879726
2,2,3.0,0,layer_class,h2so4_M,0.4097103329798944,0.3477147267307027,-0.061995606249191704
2,2,3.0,0,layer_class,composition_family,0.1488601860401241,0.10569482033545838,-0.043165365704665726
2,2,3.0,0,layer_class,scan_rate_mV_s,0.2294610999553567,0.2536821706571631,0.024221070701806374
2,2,3.0,0,layer_class,layer_class,1.0,1.0,0.0
2,2,3.0,1,interlayer_A,interlayer_A,1.0,1.0,0.0
2,2,3.0,1,interlayer_A,target_cap_F_g,0.1993760274576379,0.09007225919728079,-0.10930376826035712
2,2,3.0,1,interlayer_A,h2so4_M,0.4473058037480426,0.3336777007725188,-0.11362810297552378
2,2,3.0,1,interlayer_A,composition_family,0.19960984397779363,0.13267851228219465,-0.06693133169559898
2,2,3.0,1,interlayer_A,scan_rate_mV_s,0.2701792278237908,0.19578449266124534,-0.07439473516254544
2,2,3.0,1,interlayer_A,layer_class,0.4471535618818449,0.32169519516331774,-0.12545836671852717
2,2,3.0,1,target_cap_F_g,interlayer_A,0.1993760274576379,0.09007225919728079,-0.10930376826035712
2,2,3.0,1,target_cap_F_g,target_cap_F_g,1.0,1.0,0.0
2,2,3.0,1,target_cap_F_g,h2so4_M,0.20826172837548448,0.1568288005837112,-0.051432927791773275
2,2,3.0,1,target_cap_F_g,composition_family,0.1961793158297404,0.1859823887098108,-0.010196927119929616
